Date,Time,Temp (°C) c:1
07/31/21,07:00:00,22.429
07/31/21,07:15:00,22.429
07/31/21,07:30:00,22.429
07/31/21,07:45:00,22.621
07/31/21,08:00:00,22.812
07/31/21,08:15:00,22.812
07/31/21,08:30:00,22.429
07/31/21,08:45:00,22.429
07/31/21,09:00:00,22.142
07/31/21,09:15:00,22.046
07/31/21,09:30:00,21.855
07/31/21,09:45:00,21.664
07/31/21,10:00:00,21.473
07/31/21,10:15:00,21.378
07/31/21,10:30:00,21.187
07/31/21,10:45:00,21.091
07/31/21,11:00:00,20.901
07/31/21,11:15:00,20.710
07/31/21,11:30:00,20.615
07/31/21,11:45:00,20.615
07/31/21,12:00:00,20.615
07/31/21,12:15:00,20.519
07/31/21,12:30:00,20.519
07/31/21,12:45:00,20.519
07/31/21,13:00:00,20.329
07/31/21,13:15:00,20.329
07/31/21,13:30:00,20.329
07/31/21,13:45:00,20.329
07/31/21,14:00:00,20.329
07/31/21,14:15:00,20.329
07/31/21,14:30:00,20.329
07/31/21,14:45:00,20.329
07/31/21,15:00:00,20.424
07/31/21,15:15:00,20.424
07/31/21,15:30:00,20.519
07/31/21,15:45:00,20.519
07/31/21,16:00:00,20.615
07/31/21,16:15:00,20.519
07/31/21,16:30:00,20.615
07/31/21,16:45:00,20.615
07/31/21,17:00:00,20.615
07/31/21,17:15:00,20.519
07/31/21,17:30:00,20.424
07/31/21,17:45:00,20.424
07/31/21,18:00:00,20.424
07/31/21,18:15:00,20.329
07/31/21,18:30:00,20.329
07/31/21,18:45:00,20.138
07/31/21,19:00:00,20.043
07/31/21,19:15:00,19.948
07/31/21,19:30:00,19.662
07/31/21,19:45:00,19.472
07/31/21,20:00:00,19.187
07/31/21,20:15:00,18.901
07/31/21,20:30:00,18.711
07/31/21,20:45:00,18.426
07/31/21,21:00:00,17.950
07/31/21,21:15:00,17.665
07/31/21,21:30:00,17.094
07/31/21,21:45:00,16.999
07/31/21,22:00:00,16.808
07/31/21,22:15:00,16.427
07/31/21,22:30:00,16.427
07/31/21,22:45:00,16.332
07/31/21,23:00:00,16.237
07/31/21,23:15:00,16.237
07/31/21,23:30:00,16.237
07/31/21,23:45:00,16.332
08/01/21,00:00:00,16.237
08/01/21,00:15:00,16.332
08/01/21,00:30:00,16.332
08/01/21,00:45:00,16.427
08/01/21,01:00:00,16.618
08/01/21,01:15:00,16.903
08/01/21,01:30:00,17.094
08/01/21,01:45:00,16.999
08/01/21,02:00:00,18.521
08/01/21,02:15:00,19.567
08/01/21,02:30:00,19.758
08/01/21,02:45:00,20.043
08/01/21,03:00:00,20.234
08/01/21,03:15:00,20.519
08/01/21,03:30:00,20.615
08/01/21,03:45:00,20.805
08/01/21,04:00:00,20.901
08/01/21,04:15:00,20.901
08/01/21,04:30:00,20.996
08/01/21,04:45:00,20.996
08/01/21,05:00:00,20.901
08/01/21,05:15:00,20.901
08/01/21,05:30:00,20.901
08/01/21,05:45:00,20.805
08/01/21,06:00:00,20.710
08/01/21,06:15:00,20.710
08/01/21,06:30:00,20.615
08/01/21,06:45:00,20.519
08/01/21,07:00:00,20.519
08/01/21,07:15:00,20.519
08/01/21,07:30:00,20.424
08/01/21,07:45:00,20.424
08/01/21,08:00:00,20.424
08/01/21,08:15:00,20.424
08/01/21,08:30:00,20.424
08/01/21,08:45:00,20.424
08/01/21,09:00:00,20.519
08/01/21,09:15:00,20.615
08/01/21,09:30:00,20.615
08/01/21,09:45:00,20.615
08/01/21,10:00:00,20.615
08/01/21,10:15:00,20.615
08/01/21,10:30:00,20.519
08/01/21,10:45:00,20.519
08/01/21,11:00:00,20.424
08/01/21,11:15:00,20.329
08/01/21,11:30:00,20.138
08/01/21,11:45:00,19.948
08/01/21,12:00:00,19.758
08/01/21,12:15:00,19.662
08/01/21,12:30:00,19.567
08/01/21,12:45:00,19.567
08/01/21,13:00:00,19.567
08/01/21,13:15:00,19.662
08/01/21,13:30:00,19.662
08/01/21,13:45:00,19.567
08/01/21,14:00:00,19.567
08/01/21,14:15:00,19.567
08/01/21,14:30:00,19.567
08/01/21,14:45:00,19.567
08/01/21,15:00:00,19.567
08/01/21,15:15:00,19.662
08/01/21,15:30:00,19.758
08/01/21,15:45:00,19.853
08/01/21,16:00:00,19.948
08/01/21,16:15:00,20.043
08/01/21,16:30:00,20.138
08/01/21,16:45:00,20.138
08/01/21,17:00:00,20.138
08/01/21,17:15:00,20.138
08/01/21,17:30:00,20.138
08/01/21,17:45:00,20.138
08/01/21,18:00:00,20.138
08/01/21,18:15:00,20.138
08/01/21,18:30:00,20.138
08/01/21,18:45:00,20.138
08/01/21,19:00:00,20.138
08/01/21,19:15:00,20.043
08/01/21,19:30:00,19.948
08/01/21,19:45:00,20.043
08/01/21,20:00:00,20.043
08/01/21,20:15:00,20.043
08/01/21,20:30:00,19.948
08/01/21,20:45:00,19.948
08/01/21,21:00:00,19.948
08/01/21,21:15:00,19.948
08/01/21,21:30:00,19.948
08/01/21,21:45:00,19.948
08/01/21,22:00:00,19.853
08/01/21,22:15:00,19.853
08/01/21,22:30:00,19.853
08/01/21,22:45:00,19.853
08/01/21,23:00:00,19.853
08/01/21,23:15:00,19.853
08/01/21,23:30:00,19.853
08/01/21,23:45:00,19.853
08/02/21,00:00:00,19.853
08/02/21,00:15:00,19.853
08/02/21,00:30:00,19.853
08/02/21,00:45:00,19.853
08/02/21,01:00:00,19.758
08/02/21,01:15:00,19.758
08/02/21,01:30:00,19.758
08/02/21,01:45:00,19.758
08/02/21,02:00:00,19.758
08/02/21,02:15:00,19.758
08/02/21,02:30:00,19.758
08/02/21,02:45:00,19.282
08/02/21,03:00:00,19.187
08/02/21,03:15:00,19.187
08/02/21,03:30:00,19.282
08/02/21,03:45:00,20.043
08/02/21,04:00:00,20.901
08/02/21,04:15:00,20.996
08/02/21,04:30:00,21.091
08/02/21,04:45:00,21.091
08/02/21,05:00:00,21.091
08/02/21,05:15:00,21.091
08/02/21,05:30:00,20.996
08/02/21,05:45:00,20.901
08/02/21,06:00:00,20.901
08/02/21,06:15:00,20.805
08/02/21,06:30:00,20.805
08/02/21,06:45:00,20.710
08/02/21,07:00:00,20.519
08/02/21,07:15:00,20.424
08/02/21,07:30:00,20.329
08/02/21,07:45:00,20.234
08/02/21,08:00:00,20.234
08/02/21,08:15:00,20.234
08/02/21,08:30:00,20.234
08/02/21,08:45:00,20.329
08/02/21,09:00:00,20.424
08/02/21,09:15:00,20.519
08/02/21,09:30:00,20.615
08/02/21,09:45:00,20.710
08/02/21,10:00:00,20.805
08/02/21,10:15:00,20.805
08/02/21,10:30:00,20.805
08/02/21,10:45:00,20.901
08/02/21,11:00:00,20.901
08/02/21,11:15:00,20.901
08/02/21,11:30:00,20.996
08/02/21,11:45:00,20.901
08/02/21,12:00:00,20.805
08/02/21,12:15:00,20.519
08/02/21,12:30:00,20.043
08/02/21,12:45:00,19.758
08/02/21,13:00:00,19.472
08/02/21,13:15:00,19.187
08/02/21,13:30:00,18.901
08/02/21,13:45:00,18.711
08/02/21,14:00:00,18.426
08/02/21,14:15:00,18.140
08/02/21,14:30:00,18.045
08/02/21,14:45:00,17.760
08/02/21,15:00:00,17.665
08/02/21,15:15:00,17.665
08/02/21,15:30:00,17.570
08/02/21,15:45:00,17.570
08/02/21,16:00:00,17.570
08/02/21,16:15:00,17.379
08/02/21,16:30:00,17.379
08/02/21,16:45:00,17.284
08/02/21,17:00:00,17.284
08/02/21,17:15:00,17.284
08/02/21,17:30:00,17.284
08/02/21,17:45:00,17.284
08/02/21,18:00:00,17.284
08/02/21,18:15:00,17.284
08/02/21,18:30:00,17.284
08/02/21,18:45:00,17.284
08/02/21,19:00:00,17.189
08/02/21,19:15:00,17.189
08/02/21,19:30:00,17.189
08/02/21,19:45:00,17.094
08/02/21,20:00:00,17.094
08/02/21,20:15:00,16.903
08/02/21,20:30:00,16.808
08/02/21,20:45:00,16.903
08/02/21,21:00:00,16.903
08/02/21,21:15:00,16.903
08/02/21,21:30:00,16.999
08/02/21,21:45:00,16.903
08/02/21,22:00:00,16.903
08/02/21,22:15:00,16.999
08/02/21,22:30:00,17.094
08/02/21,22:45:00,16.999
08/02/21,23:00:00,16.999
08/02/21,23:15:00,16.903
08/02/21,23:30:00,16.808
08/02/21,23:45:00,16.713
08/03/21,00:00:00,16.618
08/03/21,00:15:00,16.618
08/03/21,00:30:00,16.618
08/03/21,00:45:00,16.713
08/03/21,01:00:00,16.618
08/03/21,01:15:00,16.523
08/03/21,01:30:00,16.618
08/03/21,01:45:00,16.713
08/03/21,02:00:00,16.713
08/03/21,02:15:00,16.713
08/03/21,02:30:00,16.713
08/03/21,02:45:00,17.189
08/03/21,03:00:00,17.379
08/03/21,03:15:00,17.570
08/03/21,03:30:00,17.379
08/03/21,03:45:00,17.665
08/03/21,04:00:00,17.855
08/03/21,04:15:00,18.045
08/03/21,04:30:00,18.331
08/03/21,04:45:00,18.806
08/03/21,05:00:00,19.092
08/03/21,05:15:00,19.377
08/03/21,05:30:00,19.377
08/03/21,05:45:00,19.948
08/03/21,06:00:00,20.043
08/03/21,06:15:00,19.948
08/03/21,06:30:00,19.853
08/03/21,06:45:00,19.662
08/03/21,07:00:00,19.662
08/03/21,07:15:00,19.662
08/03/21,07:30:00,19.662
08/03/21,07:45:00,19.662
08/03/21,08:00:00,19.662
08/03/21,08:15:00,19.662
08/03/21,08:30:00,19.662
08/03/21,08:45:00,19.758
08/03/21,09:00:00,19.758
08/03/21,09:15:00,19.758
08/03/21,09:30:00,19.853
08/03/21,09:45:00,19.948
08/03/21,10:00:00,19.948
08/03/21,10:15:00,20.138
08/03/21,10:30:00,20.234
08/03/21,10:45:00,20.615
08/03/21,11:00:00,20.996
08/03/21,11:15:00,20.901
08/03/21,11:30:00,20.710
08/03/21,11:45:00,20.519
08/03/21,12:00:00,20.424
08/03/21,12:15:00,20.138
08/03/21,12:30:00,19.853
08/03/21,12:45:00,19.567
08/03/21,13:00:00,19.187
08/03/21,13:15:00,18.426
08/03/21,13:30:00,17.950
08/03/21,13:45:00,17.665
08/03/21,14:00:00,17.475
08/03/21,14:15:00,17.189
08/03/21,14:30:00,16.999
08/03/21,14:45:00,16.903
08/03/21,15:00:00,16.808
08/03/21,15:15:00,16.618
08/03/21,15:30:00,16.618
08/03/21,15:45:00,16.523
08/03/21,16:00:00,16.427
08/03/21,16:15:00,16.427
08/03/21,16:30:00,16.523
08/03/21,16:45:00,16.523
08/03/21,17:00:00,16.427
08/03/21,17:15:00,16.523
08/03/21,17:30:00,16.618
08/03/21,17:45:00,16.618
08/03/21,18:00:00,16.618
08/03/21,18:15:00,16.618
08/03/21,18:30:00,16.618
08/03/21,18:45:00,16.713
08/03/21,19:00:00,16.713
08/03/21,19:15:00,16.713
08/03/21,19:30:00,16.713
08/03/21,19:45:00,16.713
08/03/21,20:00:00,16.808
08/03/21,20:15:00,16.808
08/03/21,20:30:00,16.808
08/03/21,20:45:00,16.808
08/03/21,21:00:00,16.999
08/03/21,21:15:00,16.999
08/03/21,21:30:00,17.094
08/03/21,21:45:00,17.094
08/03/21,22:00:00,17.189
08/03/21,22:15:00,17.189
08/03/21,22:30:00,17.284
08/03/21,22:45:00,17.284
08/03/21,23:00:00,17.284
08/03/21,23:15:00,17.379
08/03/21,23:30:00,17.379
08/03/21,23:45:00,17.379
08/04/21,00:00:00,17.379
08/04/21,00:15:00,17.379
08/04/21,00:30:00,17.379
08/04/21,00:45:00,17.379
08/04/21,01:00:00,17.379
08/04/21,01:15:00,17.379
08/04/21,01:30:00,17.379
08/04/21,01:45:00,17.475
08/04/21,02:00:00,17.475
08/04/21,02:15:00,17.570
08/04/21,02:30:00,17.570
08/04/21,02:45:00,17.665
08/04/21,03:00:00,17.855
08/04/21,03:15:00,18.236
08/04/21,03:30:00,18.996
08/04/21,03:45:00,20.043
08/04/21,04:00:00,20.329
08/04/21,04:15:00,20.901
08/04/21,04:30:00,21.091
08/04/21,04:45:00,21.282
08/04/21,05:00:00,21.473
08/04/21,05:15:00,21.569
08/04/21,05:30:00,21.569
08/04/21,05:45:00,21.760
08/04/21,06:00:00,21.760
08/04/21,06:15:00,21.855
08/04/21,06:30:00,21.951
08/04/21,06:45:00,22.142
08/04/21,07:00:00,21.855
08/04/21,07:15:00,21.664
08/04/21,07:30:00,21.378
08/04/21,07:45:00,21.282
08/04/21,08:00:00,21.282
08/04/21,08:15:00,21.187
08/04/21,08:30:00,21.187
08/04/21,08:45:00,21.187
08/04/21,09:00:00,21.282
08/04/21,09:15:00,21.378
08/04/21,09:30:00,21.473
08/04/21,09:45:00,21.664
08/04/21,10:00:00,21.760
08/04/21,10:15:00,21.951
08/04/21,10:30:00,22.142
08/04/21,10:45:00,22.333
08/04/21,11:00:00,22.525
08/04/21,11:15:00,22.621
08/04/21,11:30:00,23.004
08/04/21,11:45:00,23.292
08/04/21,12:00:00,23.100
08/04/21,12:15:00,22.717
08/04/21,12:30:00,22.525
08/04/21,12:45:00,22.333
08/04/21,13:00:00,22.142
08/04/21,13:15:00,22.046
08/04/21,13:30:00,21.664
08/04/21,13:45:00,20.996
08/04/21,14:00:00,20.234
08/04/21,14:15:00,19.758
08/04/21,14:30:00,19.567
08/04/21,14:45:00,19.187
08/04/21,15:00:00,18.521
08/04/21,15:15:00,17.950
08/04/21,15:30:00,17.570
08/04/21,15:45:00,16.999
08/04/21,16:00:00,16.903
08/04/21,16:15:00,16.523
08/04/21,16:30:00,16.332
08/04/21,16:45:00,16.332
08/04/21,17:00:00,16.332
08/04/21,17:15:00,16.523
08/04/21,17:30:00,16.523
08/04/21,17:45:00,16.618
08/04/21,18:00:00,16.618
08/04/21,18:15:00,16.523
08/04/21,18:30:00,16.523
08/04/21,18:45:00,16.618
08/04/21,19:00:00,16.618
08/04/21,19:15:00,16.618
08/04/21,19:30:00,16.618
08/04/21,19:45:00,16.713
08/04/21,20:00:00,16.713
08/04/21,20:15:00,16.713
08/04/21,20:30:00,16.618
08/04/21,20:45:00,16.713
08/04/21,21:00:00,16.713
08/04/21,21:15:00,16.713
08/04/21,21:30:00,16.713
08/04/21,21:45:00,16.618
08/04/21,22:00:00,16.618
08/04/21,22:15:00,16.618
08/04/21,22:30:00,16.618
08/04/21,22:45:00,16.713
08/04/21,23:00:00,16.618
08/04/21,23:15:00,16.618
08/04/21,23:30:00,16.618
08/04/21,23:45:00,16.618
08/05/21,00:00:00,16.618
08/05/21,00:15:00,16.618
08/05/21,00:30:00,16.618
08/05/21,00:45:00,16.618
08/05/21,01:00:00,16.713
08/05/21,01:15:00,16.713
08/05/21,01:30:00,16.713
08/05/21,01:45:00,16.808
08/05/21,02:00:00,16.808
08/05/21,02:15:00,16.808
08/05/21,02:30:00,16.903
08/05/21,02:45:00,16.903
08/05/21,03:00:00,16.999
08/05/21,03:15:00,17.094
08/05/21,03:30:00,17.379
08/05/21,03:45:00,17.570
08/05/21,04:00:00,17.570
08/05/21,04:15:00,17.855
08/05/21,04:30:00,18.140
08/05/21,04:45:00,18.426
08/05/21,05:00:00,18.996
08/05/21,05:15:00,19.948
08/05/21,05:30:00,20.615
08/05/21,05:45:00,21.378
08/05/21,06:00:00,21.855
08/05/21,06:15:00,22.046
08/05/21,06:30:00,22.238
08/05/21,06:45:00,22.525
08/05/21,07:00:00,22.525
08/05/21,07:15:00,22.621
08/05/21,07:30:00,22.525
08/05/21,07:45:00,22.333
08/05/21,08:00:00,21.951
08/05/21,08:15:00,21.569
08/05/21,08:30:00,21.569
08/05/21,08:45:00,21.569
08/05/21,09:00:00,21.569
08/05/21,09:15:00,21.664
08/05/21,09:30:00,21.664
08/05/21,09:45:00,21.760
08/05/21,10:00:00,21.855
08/05/21,10:15:00,21.951
08/05/21,10:30:00,22.046
08/05/21,10:45:00,22.333
08/05/21,11:00:00,22.621
08/05/21,11:15:00,22.812
08/05/21,11:30:00,23.004
08/05/21,11:45:00,23.196
08/05/21,12:00:00,23.388
08/05/21,12:15:00,23.677
08/05/21,12:30:00,23.966
08/05/21,12:45:00,24.062
08/05/21,13:00:00,23.677
08/05/21,13:15:00,23.388
08/05/21,13:30:00,23.196
08/05/21,13:45:00,22.812
08/05/21,14:00:00,22.525
08/05/21,14:15:00,21.951
08/05/21,14:30:00,21.091
08/05/21,14:45:00,20.138
08/05/21,15:00:00,19.282
08/05/21,15:15:00,18.331
08/05/21,15:30:00,17.570
08/05/21,15:45:00,17.094
08/05/21,16:00:00,17.094
08/05/21,16:15:00,17.379
08/05/21,16:30:00,17.189
08/05/21,16:45:00,17.189
08/05/21,17:00:00,17.189
08/05/21,17:15:00,17.094
08/05/21,17:30:00,17.094
08/05/21,17:45:00,17.189
08/05/21,18:00:00,17.189
08/05/21,18:15:00,17.189
08/05/21,18:30:00,17.189
08/05/21,18:45:00,17.189
08/05/21,19:00:00,17.189
08/05/21,19:15:00,17.189
08/05/21,19:30:00,17.189
08/05/21,19:45:00,17.284
08/05/21,20:00:00,17.284
08/05/21,20:15:00,17.284
08/05/21,20:30:00,17.284
08/05/21,20:45:00,17.284
08/05/21,21:00:00,17.475
08/05/21,21:15:00,17.570
08/05/21,21:30:00,17.475
08/05/21,21:45:00,17.665
08/05/21,22:00:00,17.665
08/05/21,22:15:00,17.665
08/05/21,22:30:00,17.665
08/05/21,22:45:00,17.760
08/05/21,23:00:00,17.760
08/05/21,23:15:00,17.760
08/05/21,23:30:00,17.760
08/05/21,23:45:00,17.855
08/06/21,00:00:00,17.855
08/06/21,00:15:00,17.950
08/06/21,00:30:00,18.140
08/06/21,00:45:00,18.236
08/06/21,01:00:00,18.331
08/06/21,01:15:00,18.426
08/06/21,01:30:00,18.521
08/06/21,01:45:00,18.521
08/06/21,02:00:00,18.521
08/06/21,02:15:00,18.711
08/06/21,02:30:00,18.711
08/06/21,02:45:00,18.996
08/06/21,03:00:00,18.996
08/06/21,03:15:00,18.996
08/06/21,03:30:00,19.187
08/06/21,03:45:00,19.187
08/06/21,04:00:00,19.282
08/06/21,04:15:00,19.472
08/06/21,04:30:00,19.662
08/06/21,04:45:00,19.758
08/06/21,05:00:00,20.615
08/06/21,05:15:00,21.855
08/06/21,05:30:00,22.046
08/06/21,05:45:00,22.142
08/06/21,06:00:00,22.333
08/06/21,06:15:00,22.429
08/06/21,06:30:00,22.812
08/06/21,06:45:00,23.388
08/06/21,07:00:00,23.677
08/06/21,07:15:00,23.677
08/06/21,07:30:00,23.484
08/06/21,07:45:00,23.196
08/06/21,08:00:00,23.100
08/06/21,08:15:00,23.100
08/06/21,08:30:00,23.100
08/06/21,08:45:00,22.908
08/06/21,09:00:00,22.717
08/06/21,09:15:00,22.621
08/06/21,09:30:00,22.621
08/06/21,09:45:00,22.621
08/06/21,10:00:00,22.621
08/06/21,10:15:00,22.717
08/06/21,10:30:00,22.621
08/06/21,10:45:00,22.525
08/06/21,11:00:00,22.429
08/06/21,11:15:00,22.717
08/06/21,11:30:00,23.100
08/06/21,11:45:00,23.484
08/06/21,12:00:00,23.677
08/06/21,12:15:00,23.966
08/06/21,12:30:00,23.773
08/06/21,12:45:00,23.773
08/06/21,13:00:00,23.677
08/06/21,13:15:00,23.677
08/06/21,13:30:00,23.773
08/06/21,13:45:00,23.677
08/06/21,14:00:00,23.677
08/06/21,14:15:00,23.581
08/06/21,14:30:00,23.292
08/06/21,14:45:00,22.908
08/06/21,15:00:00,22.429
08/06/21,15:15:00,20.424
08/06/21,15:30:00,18.331
08/06/21,15:45:00,16.903
08/06/21,16:00:00,16.713
08/06/21,16:15:00,16.618
08/06/21,16:30:00,16.427
08/06/21,16:45:00,15.951
08/06/21,17:00:00,16.141
08/06/21,17:15:00,16.237
08/06/21,17:30:00,15.855
08/06/21,17:45:00,15.855
08/06/21,18:00:00,15.951
08/06/21,18:15:00,16.046
08/06/21,18:30:00,15.951
08/06/21,18:45:00,16.237
08/06/21,19:00:00,16.046
08/06/21,19:15:00,16.046
08/06/21,19:30:00,16.046
08/06/21,19:45:00,16.046
08/06/21,20:00:00,16.046
08/06/21,20:15:00,16.237
08/06/21,20:30:00,16.237
08/06/21,20:45:00,16.237
08/06/21,21:00:00,16.332
08/06/21,21:15:00,16.332
08/06/21,21:30:00,16.237
08/06/21,21:45:00,16.332
08/06/21,22:00:00,16.141
08/06/21,22:15:00,16.141
08/06/21,22:30:00,16.046
08/06/21,22:45:00,16.046
08/06/21,23:00:00,16.141
08/06/21,23:15:00,16.141
08/06/21,23:30:00,16.141
08/06/21,23:45:00,16.141
08/07/21,00:00:00,16.141
08/07/21,00:15:00,16.237
08/07/21,00:30:00,16.332
08/07/21,00:45:00,16.332
08/07/21,01:00:00,16.332
08/07/21,01:15:00,16.427
08/07/21,01:30:00,16.427
08/07/21,01:45:00,16.427
08/07/21,02:00:00,16.427
08/07/21,02:15:00,16.427
08/07/21,02:30:00,16.427
08/07/21,02:45:00,16.523
08/07/21,03:00:00,16.523
08/07/21,03:15:00,16.523
08/07/21,03:30:00,16.618
08/07/21,03:45:00,16.618
08/07/21,04:00:00,16.618
08/07/21,04:15:00,16.618
08/07/21,04:30:00,16.713
08/07/21,04:45:00,16.713
08/07/21,05:00:00,16.808
08/07/21,05:15:00,17.475
08/07/21,05:30:00,18.806
08/07/21,05:45:00,18.806
08/07/21,06:00:00,18.711
08/07/21,06:15:00,18.901
08/07/21,06:30:00,19.377
08/07/21,06:45:00,20.424
08/07/21,07:00:00,21.187
08/07/21,07:15:00,21.664
08/07/21,07:30:00,22.046
08/07/21,07:45:00,22.046
08/07/21,08:00:00,21.664
08/07/21,08:15:00,21.473
08/07/21,08:30:00,21.378
08/07/21,08:45:00,21.378
08/07/21,09:00:00,21.569
08/07/21,09:15:00,21.473
08/07/21,09:30:00,21.378
08/07/21,09:45:00,21.378
08/07/21,10:00:00,21.378
08/07/21,10:15:00,21.282
08/07/21,10:30:00,21.282
08/07/21,10:45:00,21.187
08/07/21,11:00:00,21.187
08/07/21,11:15:00,21.091
08/07/21,11:30:00,20.996
08/07/21,11:45:00,20.805
08/07/21,12:00:00,20.710
08/07/21,12:15:00,20.615
08/07/21,12:30:00,20.710
08/07/21,12:45:00,20.710
08/07/21,13:00:00,20.805
08/07/21,13:15:00,20.805
08/07/21,13:30:00,20.805
08/07/21,13:45:00,20.805
08/07/21,14:00:00,20.710
08/07/21,14:15:00,20.615
08/07/21,14:30:00,20.615
08/07/21,14:45:00,20.805
08/07/21,15:00:00,20.901
08/07/21,15:15:00,20.996
08/07/21,15:30:00,20.138
08/07/21,15:45:00,18.331
08/07/21,16:00:00,16.713
08/07/21,16:15:00,15.282
08/07/21,16:30:00,14.996
08/07/21,16:45:00,14.996
08/07/21,17:00:00,14.900
08/07/21,17:15:00,14.804
08/07/21,17:30:00,14.804
08/07/21,17:45:00,14.613
08/07/21,18:00:00,14.613
08/07/21,18:15:00,14.517
08/07/21,18:30:00,14.709
08/07/21,18:45:00,14.613
08/07/21,19:00:00,14.613
08/07/21,19:15:00,14.517
08/07/21,19:30:00,14.613
08/07/21,19:45:00,14.613
08/07/21,20:00:00,14.709
08/07/21,20:15:00,14.804
08/07/21,20:30:00,14.804
08/07/21,20:45:00,14.709
08/07/21,21:00:00,14.804
08/07/21,21:15:00,14.900
08/07/21,21:30:00,14.900
08/07/21,21:45:00,14.900
08/07/21,22:00:00,14.900
08/07/21,22:15:00,14.900
08/07/21,22:30:00,14.996
08/07/21,22:45:00,14.996
08/07/21,23:00:00,14.996
08/07/21,23:15:00,14.996
08/07/21,23:30:00,14.996
08/07/21,23:45:00,14.996
08/08/21,00:00:00,14.996
08/08/21,00:15:00,15.091
08/08/21,00:30:00,14.996
08/08/21,00:45:00,15.091
08/08/21,01:00:00,15.091
08/08/21,01:15:00,15.091
08/08/21,01:30:00,15.187
08/08/21,01:45:00,15.187
08/08/21,02:00:00,15.282
08/08/21,02:15:00,15.282
08/08/21,02:30:00,15.282
08/08/21,02:45:00,15.282
08/08/21,03:00:00,15.282
08/08/21,03:15:00,15.282
08/08/21,03:30:00,15.282
08/08/21,03:45:00,15.282
08/08/21,04:00:00,15.378
08/08/21,04:15:00,15.378
08/08/21,04:30:00,15.378
08/08/21,04:45:00,15.378
08/08/21,05:00:00,15.378
08/08/21,05:15:00,15.378
08/08/21,05:30:00,15.378
08/08/21,05:45:00,15.473
08/08/21,06:00:00,15.473
08/08/21,06:15:00,15.473
08/08/21,06:30:00,15.473
08/08/21,06:45:00,16.427
08/08/21,07:00:00,17.475
08/08/21,07:15:00,17.760
08/08/21,07:30:00,17.950
08/08/21,07:45:00,18.331
08/08/21,08:00:00,18.521
08/08/21,08:15:00,18.711
08/08/21,08:30:00,18.901
08/08/21,08:45:00,18.996
08/08/21,09:00:00,18.996
08/08/21,09:15:00,18.996
08/08/21,09:30:00,18.901
08/08/21,09:45:00,18.806
08/08/21,10:00:00,18.996
08/08/21,10:15:00,18.901
08/08/21,10:30:00,18.901
08/08/21,10:45:00,18.806
08/08/21,11:00:00,18.806
08/08/21,11:15:00,18.901
08/08/21,11:30:00,18.996
08/08/21,11:45:00,19.187
08/08/21,12:00:00,19.567
08/08/21,12:15:00,20.138
08/08/21,12:30:00,21.091
08/08/21,12:45:00,21.569
08/08/21,13:00:00,22.238
08/08/21,13:15:00,22.717
08/08/21,13:30:00,22.525
08/08/21,13:45:00,21.855
08/08/21,14:00:00,21.664
08/08/21,14:15:00,21.473
08/08/21,14:30:00,21.473
08/08/21,14:45:00,21.091
08/08/21,15:00:00,20.424
08/08/21,15:15:00,20.234
08/08/21,15:30:00,19.948
08/08/21,15:45:00,19.758
08/08/21,16:00:00,19.282
08/08/21,16:15:00,18.140
08/08/21,16:30:00,16.141
08/08/21,16:45:00,15.187
08/08/21,17:00:00,14.709
08/08/21,17:15:00,14.325
08/08/21,17:30:00,14.230
08/08/21,17:45:00,14.325
08/08/21,18:00:00,14.517
08/08/21,18:15:00,14.613
08/08/21,18:30:00,14.613
08/08/21,18:45:00,14.709
08/08/21,19:00:00,14.709
08/08/21,19:15:00,14.517
08/08/21,19:30:00,14.517
08/08/21,19:45:00,14.517
08/08/21,20:00:00,14.517
08/08/21,20:15:00,14.613
08/08/21,20:30:00,14.709
08/08/21,20:45:00,14.709
08/08/21,21:00:00,14.709
08/08/21,21:15:00,14.709
08/08/21,21:30:00,14.709
08/08/21,21:45:00,14.709
08/08/21,22:00:00,14.613
08/08/21,22:15:00,14.613
08/08/21,22:30:00,14.709
08/08/21,22:45:00,14.709
08/08/21,23:00:00,14.709
08/08/21,23:15:00,14.709
08/08/21,23:30:00,14.804
08/08/21,23:45:00,14.709
08/09/21,00:00:00,14.709
08/09/21,00:15:00,14.709
08/09/21,00:30:00,14.709
08/09/21,00:45:00,14.709
08/09/21,01:00:00,14.709
08/09/21,01:15:00,14.804
08/09/21,01:30:00,14.804
08/09/21,01:45:00,14.900
08/09/21,02:00:00,14.900
08/09/21,02:15:00,14.900
08/09/21,02:30:00,14.900
08/09/21,02:45:00,14.804
08/09/21,03:00:00,14.804
08/09/21,03:15:00,14.804
08/09/21,03:30:00,14.900
08/09/21,03:45:00,14.900
08/09/21,04:00:00,14.900
08/09/21,04:15:00,14.900
08/09/21,04:30:00,14.900
08/09/21,04:45:00,14.996
08/09/21,05:00:00,14.996
08/09/21,05:15:00,14.996
08/09/21,05:30:00,14.996
08/09/21,05:45:00,14.996
08/09/21,06:00:00,14.996
08/09/21,06:15:00,14.996
08/09/21,06:30:00,15.091
08/09/21,06:45:00,15.091
08/09/21,07:00:00,15.091
08/09/21,07:15:00,15.187
08/09/21,07:30:00,16.237
08/09/21,07:45:00,16.523
08/09/21,08:00:00,17.570
08/09/21,08:15:00,17.950
08/09/21,08:30:00,18.045
08/09/21,08:45:00,18.236
08/09/21,09:00:00,18.331
