"Plot Title: SA_C_Oxygen"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 10441886, SEN S/N: 10441886)","Temp, °C (LGR S/N: 10441886, SEN S/N: 10441886)"
552,07/26/21 07:45:00 AM,11.57,18.26
553,07/26/21 08:00:00 AM,11.82,18.44
554,07/26/21 08:15:00 AM,11.77,18.74
555,07/26/21 08:30:00 AM,11.56,18.86
556,07/26/21 08:45:00 AM,11.66,19.06
557,07/26/21 09:00:00 AM,11.53,19.48
558,07/26/21 09:15:00 AM,11.31,19.78
559,07/26/21 09:30:00 AM,10.88,19.74
560,07/26/21 09:45:00 AM,11.00,19.82
561,07/26/21 10:00:00 AM,11.09,20.14
562,07/26/21 10:15:00 AM,11.08,20.60
563,07/26/21 10:30:00 AM,11.20,20.90
564,07/26/21 10:45:00 AM,11.18,21.10
565,07/26/21 11:00:00 AM,11.03,21.30
566,07/26/21 11:15:00 AM,11.21,21.52
567,07/26/21 11:30:00 AM,11.42,21.76
568,07/26/21 11:45:00 AM,12.02,22.02
569,07/26/21 12:00:00 PM,12.91,22.30
570,07/26/21 12:15:00 PM,14.53,22.58
571,07/26/21 12:30:00 PM,16.40,22.88
572,07/26/21 12:45:00 PM,17.37,23.20
573,07/26/21 01:00:00 PM,18.24,23.52
574,07/26/21 01:15:00 PM,18.21,23.88
575,07/26/21 01:30:00 PM,18.33,24.44
576,07/26/21 01:45:00 PM,20.06,24.16
577,07/26/21 02:00:00 PM,20.91,23.48
578,07/26/21 02:15:00 PM,22.12,23.34
579,07/26/21 02:30:00 PM,20.58,24.60
580,07/26/21 02:45:00 PM,20.67,25.28
581,07/26/21 03:00:00 PM,22.17,25.64
582,07/26/21 03:15:00 PM,21.25,25.48
583,07/26/21 03:30:00 PM,19.94,25.00
584,07/26/21 03:45:00 PM,19.35,24.50
585,07/26/21 04:00:00 PM,19.03,24.06
586,07/26/21 04:15:00 PM,20.27,24.06
587,07/26/21 04:30:00 PM,20.22,23.84
588,07/26/21 04:45:00 PM,19.37,23.20
589,07/26/21 05:00:00 PM,17.02,22.08
590,07/26/21 05:15:00 PM,13.92,18.22
591,07/26/21 05:30:00 PM,12.82,16.06
592,07/26/21 05:45:00 PM,12.01,14.82
593,07/26/21 06:00:00 PM,11.84,14.28
594,07/26/21 06:15:00 PM,11.60,14.06
595,07/26/21 06:30:00 PM,11.15,13.76
596,07/26/21 06:45:00 PM,10.65,13.48
597,07/26/21 07:00:00 PM,10.37,13.30
598,07/26/21 07:15:00 PM,10.08,13.18
599,07/26/21 07:30:00 PM,9.89,13.10
600,07/26/21 07:45:00 PM,9.92,13.04
601,07/26/21 08:00:00 PM,9.77,13.02
602,07/26/21 08:15:00 PM,9.71,13.02
603,07/26/21 08:30:00 PM,9.61,12.96
604,07/26/21 08:45:00 PM,9.41,12.90
605,07/26/21 09:00:00 PM,9.28,12.92
606,07/26/21 09:15:00 PM,9.21,12.92
607,07/26/21 09:30:00 PM,9.40,12.94
608,07/26/21 09:45:00 PM,9.21,12.98
609,07/26/21 10:00:00 PM,9.17,13.00
610,07/26/21 10:15:00 PM,9.10,13.00
611,07/26/21 10:30:00 PM,8.89,13.02
612,07/26/21 10:45:00 PM,9.04,13.02
613,07/26/21 11:00:00 PM,8.92,13.06
614,07/26/21 11:15:00 PM,8.99,13.18
615,07/26/21 11:30:00 PM,9.80,13.62
616,07/26/21 11:45:00 PM,10.34,14.16
617,07/27/21 12:00:00 AM,10.85,14.66
618,07/27/21 12:15:00 AM,10.45,14.70
619,07/27/21 12:30:00 AM,9.69,14.72
620,07/27/21 12:45:00 AM,12.08,16.20
621,07/27/21 01:00:00 AM,12.23,17.06
622,07/27/21 01:15:00 AM,12.29,17.52
623,07/27/21 01:30:00 AM,12.45,17.86
624,07/27/21 01:45:00 AM,12.48,18.12
625,07/27/21 02:00:00 AM,12.38,18.22
626,07/27/21 02:15:00 AM,12.40,18.22
627,07/27/21 02:30:00 AM,12.54,18.14
628,07/27/21 02:45:00 AM,12.56,18.06
629,07/27/21 03:00:00 AM,12.34,18.06
630,07/27/21 03:15:00 AM,12.29,18.06
631,07/27/21 03:30:00 AM,12.13,18.04
632,07/27/21 03:45:00 AM,11.96,17.94
633,07/27/21 04:00:00 AM,11.83,17.74
634,07/27/21 04:15:00 AM,11.62,17.46
635,07/27/21 04:30:00 AM,11.77,17.20
636,07/27/21 04:45:00 AM,11.71,17.10
637,07/27/21 05:00:00 AM,11.56,17.08
638,07/27/21 05:15:00 AM,11.36,17.14
639,07/27/21 05:30:00 AM,11.18,17.22
640,07/27/21 05:45:00 AM,11.20,17.22
641,07/27/21 06:00:00 AM,11.04,17.18
642,07/27/21 06:15:00 AM,11.06,17.10
643,07/27/21 06:30:00 AM,11.07,17.08
644,07/27/21 06:45:00 AM,11.22,17.08
645,07/27/21 07:00:00 AM,11.15,17.02
646,07/27/21 07:15:00 AM,11.18,17.00
647,07/27/21 07:30:00 AM,11.16,16.94
648,07/27/21 07:45:00 AM,11.32,16.88
649,07/27/21 08:00:00 AM,11.46,16.90
650,07/27/21 08:15:00 AM,11.52,16.98
651,07/27/21 08:30:00 AM,11.90,17.12
652,07/27/21 08:45:00 AM,12.32,17.34
653,07/27/21 09:00:00 AM,12.48,17.56
654,07/27/21 09:15:00 AM,12.51,17.76
655,07/27/21 09:30:00 AM,12.59,17.96
656,07/27/21 09:45:00 AM,12.73,18.18
657,07/27/21 10:00:00 AM,13.03,18.46
658,07/27/21 10:15:00 AM,13.49,18.82
659,07/27/21 10:30:00 AM,13.83,19.32
660,07/27/21 10:45:00 AM,13.77,19.70
661,07/27/21 11:00:00 AM,13.60,20.00
662,07/27/21 11:15:00 AM,13.51,20.42
663,07/27/21 11:30:00 AM,13.33,20.86
664,07/27/21 11:45:00 AM,13.28,21.12
665,07/27/21 12:00:00 PM,13.32,21.32
666,07/27/21 12:15:00 PM,13.52,21.50
667,07/27/21 12:30:00 PM,13.83,21.70
668,07/27/21 12:45:00 PM,14.25,22.02
669,07/27/21 01:00:00 PM,14.66,22.40
670,07/27/21 01:15:00 PM,15.28,22.82
671,07/27/21 01:30:00 PM,15.98,23.14
672,07/27/21 01:45:00 PM,16.78,23.46
673,07/27/21 02:00:00 PM,17.04,23.74
674,07/27/21 02:15:00 PM,17.02,23.98
675,07/27/21 02:30:00 PM,16.90,24.16
676,07/27/21 02:45:00 PM,17.22,24.34
677,07/27/21 03:00:00 PM,17.46,24.42
678,07/27/21 03:15:00 PM,17.57,24.34
679,07/27/21 03:30:00 PM,17.85,24.28
680,07/27/21 03:45:00 PM,18.40,24.20
681,07/27/21 04:00:00 PM,19.58,23.82
682,07/27/21 04:15:00 PM,19.61,23.56
683,07/27/21 04:30:00 PM,20.12,23.44
684,07/27/21 04:45:00 PM,21.26,23.30
685,07/27/21 05:00:00 PM,21.01,22.80
686,07/27/21 05:15:00 PM,20.61,22.26
687,07/27/21 05:30:00 PM,19.99,21.66
688,07/27/21 05:45:00 PM,15.51,19.18
689,07/27/21 06:00:00 PM,14.14,16.88
690,07/27/21 06:15:00 PM,13.36,15.84
691,07/27/21 06:30:00 PM,12.46,14.96
692,07/27/21 06:45:00 PM,12.09,14.26
693,07/27/21 07:00:00 PM,12.09,14.06
694,07/27/21 07:15:00 PM,12.15,14.18
695,07/27/21 07:30:00 PM,12.38,14.30
696,07/27/21 07:45:00 PM,12.27,14.34
697,07/27/21 08:00:00 PM,12.06,14.32
698,07/27/21 08:15:00 PM,11.63,14.20
699,07/27/21 08:30:00 PM,11.40,14.06
700,07/27/21 08:45:00 PM,11.62,13.92
701,07/27/21 09:00:00 PM,11.94,13.82
702,07/27/21 09:15:00 PM,12.23,13.76
703,07/27/21 09:30:00 PM,11.34,13.76
704,07/27/21 09:45:00 PM,11.12,13.76
705,07/27/21 10:00:00 PM,10.87,13.78
706,07/27/21 10:15:00 PM,10.80,13.80
707,07/27/21 10:30:00 PM,10.61,13.80
708,07/27/21 10:45:00 PM,10.60,13.82
709,07/27/21 11:00:00 PM,10.53,13.84
710,07/27/21 11:15:00 PM,10.60,13.86
711,07/27/21 11:30:00 PM,10.39,13.88
712,07/27/21 11:45:00 PM,10.29,13.94
713,07/28/21 12:00:00 AM,11.31,14.50
714,07/28/21 12:15:00 AM,11.95,15.00
715,07/28/21 12:30:00 AM,12.85,15.94
716,07/28/21 12:45:00 AM,13.62,17.08
717,07/28/21 01:00:00 AM,14.48,18.28
718,07/28/21 01:15:00 AM,14.62,18.90
719,07/28/21 01:30:00 AM,14.49,19.12
720,07/28/21 01:45:00 AM,14.34,19.22
721,07/28/21 02:00:00 AM,13.91,19.16
722,07/28/21 02:15:00 AM,13.53,19.04
723,07/28/21 02:30:00 AM,13.44,19.08
724,07/28/21 02:45:00 AM,13.02,19.00
725,07/28/21 03:00:00 AM,12.58,18.74
726,07/28/21 03:15:00 AM,12.36,18.52
727,07/28/21 03:30:00 AM,12.07,18.32
728,07/28/21 03:45:00 AM,11.79,18.04
729,07/28/21 04:00:00 AM,11.76,17.80
730,07/28/21 04:15:00 AM,11.67,17.74
731,07/28/21 04:30:00 AM,11.45,17.74
732,07/28/21 04:45:00 AM,10.88,17.74
733,07/28/21 05:00:00 AM,11.16,17.68
734,07/28/21 05:15:00 AM,11.09,17.58
735,07/28/21 05:30:00 AM,10.90,17.52
736,07/28/21 05:45:00 AM,10.83,17.46
737,07/28/21 06:00:00 AM,10.86,17.44
738,07/28/21 06:15:00 AM,10.72,17.44
739,07/28/21 06:30:00 AM,10.80,17.48
740,07/28/21 06:45:00 AM,10.74,17.48
741,07/28/21 07:00:00 AM,10.65,17.50
742,07/28/21 07:15:00 AM,10.80,17.50
743,07/28/21 07:30:00 AM,10.80,17.50
744,07/28/21 07:45:00 AM,10.81,17.46
745,07/28/21 08:00:00 AM,10.72,17.42
746,07/28/21 08:15:00 AM,10.72,17.42
747,07/28/21 08:30:00 AM,10.69,17.44
748,07/28/21 08:45:00 AM,10.86,17.40
749,07/28/21 09:00:00 AM,11.27,17.28
750,07/28/21 09:15:00 AM,11.59,17.26
751,07/28/21 09:30:00 AM,11.85,17.36
752,07/28/21 09:45:00 AM,12.15,17.52
753,07/28/21 10:00:00 AM,12.39,17.72
754,07/28/21 10:15:00 AM,12.64,17.90
755,07/28/21 10:30:00 AM,12.89,18.08
756,07/28/21 10:45:00 AM,13.14,18.34
757,07/28/21 11:00:00 AM,13.32,18.62
758,07/28/21 11:15:00 AM,13.50,18.92
759,07/28/21 11:30:00 AM,13.69,19.26
760,07/28/21 11:45:00 AM,13.82,19.58
761,07/28/21 12:00:00 PM,13.44,19.98
762,07/28/21 12:15:00 PM,13.01,20.50
763,07/28/21 12:30:00 PM,13.21,20.96
764,07/28/21 12:45:00 PM,13.55,21.32
765,07/28/21 01:00:00 PM,13.78,21.64
766,07/28/21 01:15:00 PM,13.68,21.96
767,07/28/21 01:30:00 PM,13.64,22.32
768,07/28/21 01:45:00 PM,13.58,22.66
769,07/28/21 02:00:00 PM,13.78,22.98
770,07/28/21 02:15:00 PM,14.03,23.20
771,07/28/21 02:30:00 PM,14.52,23.36
772,07/28/21 02:45:00 PM,14.65,23.52
773,07/28/21 03:00:00 PM,15.10,23.64
774,07/28/21 03:15:00 PM,15.45,23.72
775,07/28/21 03:30:00 PM,16.23,23.74
776,07/28/21 03:45:00 PM,17.05,23.70
777,07/28/21 04:00:00 PM,17.73,23.62
778,07/28/21 04:15:00 PM,17.93,23.42
779,07/28/21 04:30:00 PM,18.40,23.14
780,07/28/21 04:45:00 PM,19.19,22.86
781,07/28/21 05:00:00 PM,19.84,22.52
782,07/28/21 05:15:00 PM,20.12,22.14
783,07/28/21 05:30:00 PM,19.86,21.60
784,07/28/21 05:45:00 PM,19.37,21.06
785,07/28/21 06:00:00 PM,18.97,20.50
786,07/28/21 06:15:00 PM,17.75,19.84
787,07/28/21 06:30:00 PM,15.32,18.26
788,07/28/21 06:45:00 PM,14.43,16.62
789,07/28/21 07:00:00 PM,14.17,16.02
790,07/28/21 07:15:00 PM,13.79,15.56
791,07/28/21 07:30:00 PM,13.70,15.48
792,07/28/21 07:45:00 PM,13.60,15.52
793,07/28/21 08:00:00 PM,13.53,15.56
794,07/28/21 08:15:00 PM,13.37,15.62
795,07/28/21 08:30:00 PM,13.31,15.64
796,07/28/21 08:45:00 PM,13.23,15.68
797,07/28/21 09:00:00 PM,13.17,15.68
798,07/28/21 09:15:00 PM,13.09,15.68
799,07/28/21 09:30:00 PM,12.90,15.68
800,07/28/21 09:45:00 PM,12.67,15.70
801,07/28/21 10:00:00 PM,12.57,15.72
802,07/28/21 10:15:00 PM,12.51,15.78
803,07/28/21 10:30:00 PM,12.63,15.82
804,07/28/21 10:45:00 PM,12.23,15.86
805,07/28/21 11:00:00 PM,12.11,15.88
806,07/28/21 11:15:00 PM,12.62,15.90
807,07/28/21 11:30:00 PM,11.60,15.92
808,07/28/21 11:45:00 PM,10.95,15.94
809,07/29/21 12:00:00 AM,10.61,15.96
810,07/29/21 12:15:00 AM,10.47,16.02
811,07/29/21 12:30:00 AM,9.84,16.04
812,07/29/21 12:45:00 AM,8.97,16.06
813,07/29/21 01:00:00 AM,12.61,16.76
814,07/29/21 01:15:00 AM,13.49,17.36
815,07/29/21 01:30:00 AM,13.97,17.90
816,07/29/21 01:45:00 AM,14.50,18.40
817,07/29/21 02:00:00 AM,14.75,18.96
818,07/29/21 02:15:00 AM,14.70,19.62
819,07/29/21 02:30:00 AM,14.38,19.96
820,07/29/21 02:45:00 AM,14.05,19.96
821,07/29/21 03:00:00 AM,13.73,19.92
822,07/29/21 03:15:00 AM,13.51,19.96
823,07/29/21 03:30:00 AM,13.26,19.98
824,07/29/21 03:45:00 AM,13.08,20.00
825,07/29/21 04:00:00 AM,12.84,20.02
826,07/29/21 04:15:00 AM,12.67,20.00
827,07/29/21 04:30:00 AM,12.60,20.00
828,07/29/21 04:45:00 AM,12.28,20.00
829,07/29/21 05:00:00 AM,12.22,19.94
830,07/29/21 05:15:00 AM,12.17,19.82
831,07/29/21 05:30:00 AM,11.97,19.70
832,07/29/21 05:45:00 AM,11.86,19.56
833,07/29/21 06:00:00 AM,11.74,19.48
834,07/29/21 06:15:00 AM,11.66,19.44
835,07/29/21 06:30:00 AM,11.62,19.42
836,07/29/21 06:45:00 AM,11.76,19.40
837,07/29/21 07:00:00 AM,11.70,19.40
838,07/29/21 07:15:00 AM,11.74,19.36
839,07/29/21 07:30:00 AM,11.67,19.30
840,07/29/21 07:45:00 AM,11.62,19.28
841,07/29/21 08:00:00 AM,11.65,19.26
842,07/29/21 08:15:00 AM,11.68,19.28
843,07/29/21 08:30:00 AM,11.68,19.32
844,07/29/21 08:45:00 AM,11.26,19.36
845,07/29/21 09:00:00 AM,11.54,19.42
846,07/29/21 09:15:00 AM,12.00,19.44
847,07/29/21 09:30:00 AM,11.81,19.46
848,07/29/21 09:45:00 AM,11.96,19.48
849,07/29/21 10:00:00 AM,12.23,19.56
850,07/29/21 10:15:00 AM,12.19,19.64
851,07/29/21 10:30:00 AM,12.16,19.68
852,07/29/21 10:45:00 AM,12.21,19.74
853,07/29/21 11:00:00 AM,12.42,19.86
854,07/29/21 11:15:00 AM,12.48,20.02
855,07/29/21 11:30:00 AM,12.76,20.10
856,07/29/21 11:45:00 AM,13.02,20.22
857,07/29/21 12:00:00 PM,13.43,20.32
858,07/29/21 12:15:00 PM,13.72,20.44
859,07/29/21 12:30:00 PM,13.85,20.60
860,07/29/21 12:45:00 PM,13.81,20.88
861,07/29/21 01:00:00 PM,13.81,21.12
862,07/29/21 01:15:00 PM,13.91,21.26
863,07/29/21 01:30:00 PM,13.84,21.54
864,07/29/21 01:45:00 PM,13.57,21.94
865,07/29/21 02:00:00 PM,13.35,22.32
866,07/29/21 02:15:00 PM,13.31,22.58
867,07/29/21 02:30:00 PM,13.33,22.82
868,07/29/21 02:45:00 PM,13.26,23.04
869,07/29/21 03:00:00 PM,13.06,23.28
870,07/29/21 03:15:00 PM,13.02,23.42
871,07/29/21 03:30:00 PM,13.13,23.52
872,07/29/21 03:45:00 PM,13.35,23.56
873,07/29/21 04:00:00 PM,14.50,23.48
874,07/29/21 04:15:00 PM,15.26,23.28
875,07/29/21 04:30:00 PM,16.05,23.10
876,07/29/21 04:45:00 PM,16.62,22.86
877,07/29/21 05:00:00 PM,17.22,22.58
878,07/29/21 05:15:00 PM,17.67,22.34
879,07/29/21 05:30:00 PM,17.93,22.18
880,07/29/21 05:45:00 PM,17.80,21.98
881,07/29/21 06:00:00 PM,17.42,21.72
882,07/29/21 06:15:00 PM,17.09,21.40
883,07/29/21 06:30:00 PM,16.97,21.16
884,07/29/21 06:45:00 PM,16.79,20.92
885,07/29/21 07:00:00 PM,16.30,20.54
886,07/29/21 07:15:00 PM,15.41,19.44
887,07/29/21 07:30:00 PM,15.10,18.24
888,07/29/21 07:45:00 PM,15.02,17.56
889,07/29/21 08:00:00 PM,14.98,17.26
890,07/29/21 08:15:00 PM,14.73,16.98
891,07/29/21 08:30:00 PM,14.46,16.62
892,07/29/21 08:45:00 PM,13.81,15.98
893,07/29/21 09:00:00 PM,13.60,15.52
894,07/29/21 09:15:00 PM,13.44,15.32
895,07/29/21 09:30:00 PM,13.33,15.28
896,07/29/21 09:45:00 PM,13.14,15.26
897,07/29/21 10:00:00 PM,13.08,15.26
898,07/29/21 10:15:00 PM,13.02,15.30
899,07/29/21 10:30:00 PM,12.92,15.40
900,07/29/21 10:45:00 PM,12.56,15.48
901,07/29/21 11:00:00 PM,12.61,15.50
902,07/29/21 11:15:00 PM,12.55,15.50
903,07/29/21 11:30:00 PM,12.62,15.50
904,07/29/21 11:45:00 PM,12.55,15.48
905,07/30/21 12:00:00 AM,12.43,15.46
906,07/30/21 12:15:00 AM,12.19,15.50
907,07/30/21 12:30:00 AM,12.14,15.56
908,07/30/21 12:45:00 AM,12.17,15.68
909,07/30/21 01:00:00 AM,12.77,16.32
910,07/30/21 01:15:00 AM,13.81,17.46
911,07/30/21 01:30:00 AM,14.30,18.34
912,07/30/21 01:45:00 AM,14.40,18.84
913,07/30/21 02:00:00 AM,14.51,19.30
914,07/30/21 02:15:00 AM,14.49,19.72
915,07/30/21 02:30:00 AM,14.53,20.02
916,07/30/21 02:45:00 AM,14.34,20.24
917,07/30/21 03:00:00 AM,14.25,20.52
918,07/30/21 03:15:00 AM,14.06,20.84
919,07/30/21 03:30:00 AM,13.79,21.06
920,07/30/21 03:45:00 AM,13.42,21.08
921,07/30/21 04:00:00 AM,13.06,21.14
922,07/30/21 04:15:00 AM,12.70,21.26
923,07/30/21 04:30:00 AM,12.29,21.40
924,07/30/21 04:45:00 AM,12.01,21.50
925,07/30/21 05:00:00 AM,11.77,21.58
926,07/30/21 05:15:00 AM,11.56,21.64
927,07/30/21 05:30:00 AM,11.33,21.70
928,07/30/21 05:45:00 AM,11.09,21.76
929,07/30/21 06:00:00 AM,10.97,21.80
930,07/30/21 06:15:00 AM,10.76,21.76
931,07/30/21 06:30:00 AM,11.06,21.62
932,07/30/21 06:45:00 AM,11.04,21.44
933,07/30/21 07:00:00 AM,11.20,21.24
934,07/30/21 07:15:00 AM,11.39,21.06
935,07/30/21 07:30:00 AM,11.56,20.88
936,07/30/21 07:45:00 AM,11.60,20.76
937,07/30/21 08:00:00 AM,11.71,20.62
938,07/30/21 08:15:00 AM,11.76,20.50
939,07/30/21 08:30:00 AM,11.78,20.44
940,07/30/21 08:45:00 AM,11.83,20.38
941,07/30/21 09:00:00 AM,11.92,20.30
942,07/30/21 09:15:00 AM,12.09,20.24
943,07/30/21 09:30:00 AM,12.23,20.14
944,07/30/21 09:45:00 AM,12.38,20.08
945,07/30/21 10:00:00 AM,12.57,20.02
946,07/30/21 10:15:00 AM,12.67,20.02
947,07/30/21 10:30:00 AM,12.75,20.02
948,07/30/21 10:45:00 AM,12.94,20.04
949,07/30/21 11:00:00 AM,13.00,20.10
950,07/30/21 11:15:00 AM,13.13,20.16
951,07/30/21 11:30:00 AM,13.38,20.24
952,07/30/21 11:45:00 AM,13.49,20.28
953,07/30/21 12:00:00 PM,13.62,20.32
954,07/30/21 12:15:00 PM,13.80,20.38
955,07/30/21 12:30:00 PM,14.23,20.40
956,07/30/21 12:45:00 PM,14.11,20.54
957,07/30/21 01:00:00 PM,14.31,20.68
958,07/30/21 01:15:00 PM,14.30,20.90
959,07/30/21 01:30:00 PM,14.64,21.16
960,07/30/21 01:45:00 PM,14.67,21.44
961,07/30/21 02:00:00 PM,14.68,21.66
962,07/30/21 02:15:00 PM,14.48,21.88
963,07/30/21 02:30:00 PM,14.58,22.00
964,07/30/21 02:45:00 PM,14.56,22.06
965,07/30/21 03:00:00 PM,14.83,22.06
966,07/30/21 03:15:00 PM,14.70,22.04
967,07/30/21 03:30:00 PM,14.84,22.06
968,07/30/21 03:45:00 PM,14.80,22.12
969,07/30/21 04:00:00 PM,14.98,22.20
970,07/30/21 04:15:00 PM,14.97,22.24
971,07/30/21 04:30:00 PM,15.09,22.18
972,07/30/21 04:45:00 PM,15.18,22.04
973,07/30/21 05:00:00 PM,15.33,21.90
974,07/30/21 05:15:00 PM,15.58,21.74
975,07/30/21 05:30:00 PM,15.86,21.60
976,07/30/21 05:45:00 PM,16.09,21.40
977,07/30/21 06:00:00 PM,16.29,21.24
978,07/30/21 06:15:00 PM,16.34,21.02
979,07/30/21 06:30:00 PM,16.28,20.76
980,07/30/21 06:45:00 PM,16.12,20.48
981,07/30/21 07:00:00 PM,15.95,20.18
982,07/30/21 07:15:00 PM,15.79,19.66
983,07/30/21 07:30:00 PM,15.82,19.08
984,07/30/21 07:45:00 PM,15.96,18.32
985,07/30/21 08:00:00 PM,16.20,17.50
986,07/30/21 08:15:00 PM,16.16,16.80
987,07/30/21 08:30:00 PM,16.08,16.36
988,07/30/21 08:45:00 PM,15.93,16.22
989,07/30/21 09:00:00 PM,15.53,15.98
990,07/30/21 09:15:00 PM,15.28,15.84
991,07/30/21 09:30:00 PM,15.26,15.66
992,07/30/21 09:45:00 PM,15.01,15.62
993,07/30/21 10:00:00 PM,14.90,15.50
994,07/30/21 10:15:00 PM,14.60,15.36
995,07/30/21 10:30:00 PM,14.43,15.24
996,07/30/21 10:45:00 PM,14.37,15.14
997,07/30/21 11:00:00 PM,14.13,15.06
998,07/30/21 11:15:00 PM,13.88,15.00
999,07/30/21 11:30:00 PM,13.75,15.00
1000,07/30/21 11:45:00 PM,13.72,15.04
1001,07/31/21 12:00:00 AM,13.62,15.08
1002,07/31/21 12:15:00 AM,13.50,15.10
1003,07/31/21 12:30:00 AM,13.39,15.14
1004,07/31/21 12:45:00 AM,13.19,15.18
1005,07/31/21 01:00:00 AM,13.03,15.30
1006,07/31/21 01:15:00 AM,12.55,15.36
1007,07/31/21 01:30:00 AM,11.90,15.96
1008,07/31/21 01:45:00 AM,13.81,16.98
1009,07/31/21 02:00:00 AM,14.23,18.02
1010,07/31/21 02:15:00 AM,14.11,18.70
1011,07/31/21 02:30:00 AM,13.99,19.26
1012,07/31/21 02:45:00 AM,13.74,19.92
1013,07/31/21 03:00:00 AM,13.12,20.46
1014,07/31/21 03:15:00 AM,12.86,20.76
1015,07/31/21 03:30:00 AM,12.88,21.02
1016,07/31/21 03:45:00 AM,12.71,21.26
1017,07/31/21 04:00:00 AM,12.45,21.36
1018,07/31/21 04:15:00 AM,12.08,21.44
1019,07/31/21 04:30:00 AM,11.51,21.62
1020,07/31/21 04:45:00 AM,10.82,21.92
1021,07/31/21 05:00:00 AM,10.24,22.28
1022,07/31/21 05:15:00 AM,9.80,22.58
1023,07/31/21 05:30:00 AM,9.43,22.80
1024,07/31/21 05:45:00 AM,9.09,22.90
1025,07/31/21 06:00:00 AM,8.93,22.92
1026,07/31/21 06:15:00 AM,8.73,22.90
1027,07/31/21 06:30:00 AM,8.72,22.88
1028,07/31/21 06:45:00 AM,8.60,22.86
1029,07/31/21 07:00:00 AM,8.50,22.82
1030,07/31/21 07:15:00 AM,8.29,22.80
1031,07/31/21 07:30:00 AM,8.24,22.74
1032,07/31/21 07:45:00 AM,8.34,22.62
1033,07/31/21 08:00:00 AM,8.41,22.34
1034,07/31/21 08:15:00 AM,8.63,21.98
1035,07/31/21 08:30:00 AM,8.88,21.60
1036,07/31/21 08:45:00 AM,9.16,21.22
1037,07/31/21 09:00:00 AM,9.41,20.90
1038,07/31/21 09:15:00 AM,9.64,20.66
1039,07/31/21 09:30:00 AM,9.75,20.54
1040,07/31/21 09:45:00 AM,9.89,20.44
1041,07/31/21 10:00:00 AM,10.01,20.36
1042,07/31/21 10:15:00 AM,10.09,20.30
1043,07/31/21 10:30:00 AM,10.05,20.26
1044,07/31/21 10:45:00 AM,10.10,20.20
1045,07/31/21 11:00:00 AM,10.15,20.14
1046,07/31/21 11:15:00 AM,10.15,20.06
1047,07/31/21 11:30:00 AM,10.18,20.00
1048,07/31/21 11:45:00 AM,9.99,19.96
1049,07/31/21 12:00:00 PM,10.10,19.92
1050,07/31/21 12:15:00 PM,10.07,19.86
1051,07/31/21 12:30:00 PM,9.96,19.84
1052,07/31/21 12:45:00 PM,10.08,19.82
1053,07/31/21 01:00:00 PM,10.01,19.80
1054,07/31/21 01:15:00 PM,10.00,19.78
1055,07/31/21 01:30:00 PM,9.98,19.78
1056,07/31/21 01:45:00 PM,10.03,19.74
1057,07/31/21 02:00:00 PM,9.99,19.72
1058,07/31/21 02:15:00 PM,10.03,19.72
1059,07/31/21 02:30:00 PM,9.98,19.76
1060,07/31/21 02:45:00 PM,9.93,19.78
1061,07/31/21 03:00:00 PM,9.97,19.84
1062,07/31/21 03:15:00 PM,9.83,19.90
1063,07/31/21 03:30:00 PM,9.64,19.98
1064,07/31/21 03:45:00 PM,9.70,20.04
1065,07/31/21 04:00:00 PM,9.41,20.08
1066,07/31/21 04:15:00 PM,9.44,20.08
1067,07/31/21 04:30:00 PM,9.40,20.08
1068,07/31/21 04:45:00 PM,9.51,20.00
1069,07/31/21 05:00:00 PM,9.46,19.96
1070,07/31/21 05:15:00 PM,9.47,19.90
1071,07/31/21 05:30:00 PM,9.31,19.88
1072,07/31/21 05:45:00 PM,9.70,19.78
1073,07/31/21 06:00:00 PM,9.65,19.70
1074,07/31/21 06:15:00 PM,9.64,19.60
1075,07/31/21 06:30:00 PM,9.59,19.50
1076,07/31/21 06:45:00 PM,9.74,19.24
1077,07/31/21 07:00:00 PM,9.94,18.98
1078,07/31/21 07:15:00 PM,10.33,18.76
1079,07/31/21 07:30:00 PM,10.48,18.50
1080,07/31/21 07:45:00 PM,10.56,18.22
1081,07/31/21 08:00:00 PM,10.76,17.76
1082,07/31/21 08:15:00 PM,11.22,16.88
1083,07/31/21 08:30:00 PM,11.34,16.42
1084,07/31/21 08:45:00 PM,11.56,16.18
1085,07/31/21 09:00:00 PM,11.36,16.10
1086,07/31/21 09:15:00 PM,11.55,16.00
1087,07/31/21 09:30:00 PM,11.61,15.88
1088,07/31/21 09:45:00 PM,11.31,15.84
1089,07/31/21 10:00:00 PM,11.28,15.82
1090,07/31/21 10:15:00 PM,11.06,15.78
1091,07/31/21 10:30:00 PM,11.01,15.80
1092,07/31/21 10:45:00 PM,10.72,15.80
1093,07/31/21 11:00:00 PM,11.00,15.82
1094,07/31/21 11:15:00 PM,10.86,15.82
1095,07/31/21 11:30:00 PM,10.77,15.84
1096,07/31/21 11:45:00 PM,10.07,15.84
1097,08/01/21 12:00:00 AM,10.75,15.82
1098,08/01/21 12:15:00 AM,10.69,15.84
1099,08/01/21 12:30:00 AM,10.47,15.86
1100,08/01/21 12:45:00 AM,10.38,15.88
1101,08/01/21 01:00:00 AM,10.44,15.94
1102,08/01/21 01:15:00 AM,10.19,15.96
