"Plot Title: BO_Oxygen"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20409019, SEN S/N: 20409019)","Temp, °C (LGR S/N: 20409019, SEN S/N: 20409019)"
552,07/26/21 07:45:00 AM,10.15,14.78
553,07/26/21 08:00:00 AM,10.63,14.90
554,07/26/21 08:15:00 AM,10.27,15.28
555,07/26/21 08:30:00 AM,9.79,15.72
556,07/26/21 08:45:00 AM,9.45,16.06
557,07/26/21 09:00:00 AM,9.28,16.56
558,07/26/21 09:15:00 AM,9.15,17.02
559,07/26/21 09:30:00 AM,8.91,17.28
560,07/26/21 09:45:00 AM,8.89,17.40
561,07/26/21 10:00:00 AM,8.89,17.44
562,07/26/21 10:15:00 AM,8.65,17.64
563,07/26/21 10:30:00 AM,8.55,18.08
564,07/26/21 10:45:00 AM,8.42,18.58
565,07/26/21 11:00:00 AM,8.51,19.28
566,07/26/21 11:15:00 AM,9.04,19.94
567,07/26/21 11:30:00 AM,9.50,20.42
568,07/26/21 11:45:00 AM,9.76,20.96
569,07/26/21 12:00:00 PM,9.89,21.34
570,07/26/21 12:15:00 PM,10.11,21.66
571,07/26/21 12:30:00 PM,10.34,21.90
572,07/26/21 12:45:00 PM,10.49,22.28
573,07/26/21 01:00:00 PM,10.70,22.68
574,07/26/21 01:15:00 PM,10.77,23.06
575,07/26/21 01:30:00 PM,10.79,23.52
576,07/26/21 01:45:00 PM,10.42,23.96
577,07/26/21 02:00:00 PM,10.23,24.42
578,07/26/21 02:15:00 PM,10.35,24.72
579,07/26/21 02:30:00 PM,10.24,25.06
580,07/26/21 02:45:00 PM,10.51,25.40
581,07/26/21 03:00:00 PM,9.78,25.46
582,07/26/21 03:15:00 PM,9.91,25.32
583,07/26/21 03:30:00 PM,11.69,25.48
584,07/26/21 03:45:00 PM,11.30,24.56
585,07/26/21 04:00:00 PM,13.44,23.66
586,07/26/21 04:15:00 PM,13.51,22.84
587,07/26/21 04:30:00 PM,15.24,21.82
588,07/26/21 04:45:00 PM,15.82,21.48
589,07/26/21 05:00:00 PM,15.07,20.50
590,07/26/21 05:15:00 PM,14.40,19.14
591,07/26/21 05:30:00 PM,13.62,17.44
592,07/26/21 05:45:00 PM,13.69,15.88
593,07/26/21 06:00:00 PM,13.79,15.00
594,07/26/21 06:15:00 PM,13.90,14.58
595,07/26/21 06:30:00 PM,13.96,14.38
596,07/26/21 06:45:00 PM,13.87,14.22
597,07/26/21 07:00:00 PM,13.74,14.08
598,07/26/21 07:15:00 PM,13.55,13.94
599,07/26/21 07:30:00 PM,13.42,13.70
600,07/26/21 07:45:00 PM,13.24,13.60
601,07/26/21 08:00:00 PM,13.15,13.56
602,07/26/21 08:15:00 PM,12.64,13.60
603,07/26/21 08:30:00 PM,12.64,13.66
604,07/26/21 08:45:00 PM,12.51,13.72
605,07/26/21 09:00:00 PM,12.52,13.78
606,07/26/21 09:15:00 PM,11.51,13.82
607,07/26/21 09:30:00 PM,12.00,13.78
608,07/26/21 09:45:00 PM,10.79,13.80
609,07/26/21 10:00:00 PM,11.47,13.78
610,07/26/21 10:15:00 PM,10.36,13.80
611,07/26/21 10:30:00 PM,10.68,13.90
612,07/26/21 10:45:00 PM,12.52,14.30
613,07/26/21 11:00:00 PM,12.37,14.68
614,07/26/21 11:15:00 PM,12.59,14.80
615,07/26/21 11:30:00 PM,12.76,15.04
616,07/26/21 11:45:00 PM,12.45,15.32
617,07/27/21 12:00:00 AM,12.39,15.56
618,07/27/21 12:15:00 AM,12.18,15.78
619,07/27/21 12:30:00 AM,12.17,16.04
620,07/27/21 12:45:00 AM,12.07,16.14
621,07/27/21 01:00:00 AM,11.71,16.46
622,07/27/21 01:15:00 AM,11.36,16.54
623,07/27/21 01:30:00 AM,11.58,16.66
624,07/27/21 01:45:00 AM,11.62,16.84
625,07/27/21 02:00:00 AM,11.34,17.02
626,07/27/21 02:15:00 AM,10.82,17.16
627,07/27/21 02:30:00 AM,10.68,17.24
628,07/27/21 02:45:00 AM,10.51,17.30
629,07/27/21 03:00:00 AM,10.44,17.44
630,07/27/21 03:15:00 AM,10.14,17.54
631,07/27/21 03:30:00 AM,10.70,17.38
632,07/27/21 03:45:00 AM,10.89,17.10
633,07/27/21 04:00:00 AM,11.15,16.88
634,07/27/21 04:15:00 AM,11.15,16.72
635,07/27/21 04:30:00 AM,11.11,16.62
636,07/27/21 04:45:00 AM,11.10,16.34
637,07/27/21 05:00:00 AM,11.09,16.18
638,07/27/21 05:15:00 AM,10.99,16.04
639,07/27/21 05:30:00 AM,10.90,15.82
640,07/27/21 05:45:00 AM,10.94,15.60
641,07/27/21 06:00:00 AM,10.97,15.46
642,07/27/21 06:15:00 AM,10.94,15.38
643,07/27/21 06:30:00 AM,10.79,15.32
644,07/27/21 06:45:00 AM,10.36,15.32
645,07/27/21 07:00:00 AM,10.30,15.30
646,07/27/21 07:15:00 AM,9.36,15.12
647,07/27/21 07:30:00 AM,9.20,14.86
648,07/27/21 07:45:00 AM,9.81,14.70
649,07/27/21 08:00:00 AM,9.88,14.84
650,07/27/21 08:15:00 AM,10.01,15.10
651,07/27/21 08:30:00 AM,9.99,15.66
652,07/27/21 08:45:00 AM,10.02,16.14
653,07/27/21 09:00:00 AM,10.13,16.58
654,07/27/21 09:15:00 AM,10.07,16.88
655,07/27/21 09:30:00 AM,9.66,17.18
656,07/27/21 09:45:00 AM,9.43,17.58
657,07/27/21 10:00:00 AM,8.99,17.98
658,07/27/21 10:15:00 AM,8.90,18.38
659,07/27/21 10:30:00 AM,8.83,18.66
660,07/27/21 10:45:00 AM,8.82,18.84
661,07/27/21 11:00:00 AM,8.81,19.08
662,07/27/21 11:15:00 AM,8.90,19.36
663,07/27/21 11:30:00 AM,8.87,19.76
664,07/27/21 11:45:00 AM,8.89,20.28
665,07/27/21 12:00:00 PM,8.99,20.98
666,07/27/21 12:15:00 PM,9.29,21.70
667,07/27/21 12:30:00 PM,9.73,22.40
668,07/27/21 12:45:00 PM,10.02,23.00
669,07/27/21 01:00:00 PM,10.17,23.44
670,07/27/21 01:15:00 PM,10.30,23.74
671,07/27/21 01:30:00 PM,10.51,24.00
672,07/27/21 01:45:00 PM,10.82,24.26
673,07/27/21 02:00:00 PM,11.03,24.56
674,07/27/21 02:15:00 PM,11.35,24.90
675,07/27/21 02:30:00 PM,10.88,25.24
676,07/27/21 02:45:00 PM,11.40,25.52
677,07/27/21 03:00:00 PM,11.31,25.74
678,07/27/21 03:15:00 PM,11.32,25.96
679,07/27/21 03:30:00 PM,10.60,26.14
680,07/27/21 03:45:00 PM,11.44,26.18
681,07/27/21 04:00:00 PM,11.50,25.40
682,07/27/21 04:15:00 PM,11.66,24.88
683,07/27/21 04:30:00 PM,12.71,24.62
684,07/27/21 04:45:00 PM,13.12,23.58
685,07/27/21 05:00:00 PM,14.27,22.76
686,07/27/21 05:15:00 PM,15.12,22.16
687,07/27/21 05:30:00 PM,14.70,21.26
688,07/27/21 05:45:00 PM,14.36,19.96
689,07/27/21 06:00:00 PM,13.99,18.32
690,07/27/21 06:15:00 PM,13.90,16.76
691,07/27/21 06:30:00 PM,13.77,15.70
692,07/27/21 06:45:00 PM,13.63,15.22
693,07/27/21 07:00:00 PM,13.49,14.94
694,07/27/21 07:15:00 PM,13.37,14.78
695,07/27/21 07:30:00 PM,13.27,14.64
696,07/27/21 07:45:00 PM,13.18,14.48
697,07/27/21 08:00:00 PM,13.14,14.22
698,07/27/21 08:15:00 PM,13.08,13.94
699,07/27/21 08:30:00 PM,12.82,13.68
700,07/27/21 08:45:00 PM,12.37,13.66
701,07/27/21 09:00:00 PM,12.10,13.74
702,07/27/21 09:15:00 PM,11.75,13.84
703,07/27/21 09:30:00 PM,9.59,13.94
704,07/27/21 09:45:00 PM,8.06,13.94
705,07/27/21 10:00:00 PM,10.01,13.94
706,07/27/21 10:15:00 PM,10.61,13.90
707,07/27/21 10:30:00 PM,10.26,13.90
708,07/27/21 10:45:00 PM,10.51,13.92
709,07/27/21 11:00:00 PM,10.27,13.92
710,07/27/21 11:15:00 PM,9.97,13.94
711,07/27/21 11:30:00 PM,10.13,14.00
712,07/27/21 11:45:00 PM,11.29,14.34
713,07/28/21 12:00:00 AM,11.53,14.66
714,07/28/21 12:15:00 AM,11.78,15.16
715,07/28/21 12:30:00 AM,11.84,15.18
716,07/28/21 12:45:00 AM,12.10,15.66
717,07/28/21 01:00:00 AM,12.09,16.26
718,07/28/21 01:15:00 AM,12.00,16.70
719,07/28/21 01:30:00 AM,11.76,17.08
720,07/28/21 01:45:00 AM,11.57,17.38
721,07/28/21 02:00:00 AM,11.40,17.62
722,07/28/21 02:15:00 AM,11.13,17.84
723,07/28/21 02:30:00 AM,11.12,18.06
724,07/28/21 02:45:00 AM,10.88,18.18
725,07/28/21 03:00:00 AM,10.68,18.28
726,07/28/21 03:15:00 AM,10.54,18.32
727,07/28/21 03:30:00 AM,10.35,18.34
728,07/28/21 03:45:00 AM,9.72,18.36
729,07/28/21 04:00:00 AM,8.62,18.20
730,07/28/21 04:15:00 AM,8.64,17.90
731,07/28/21 04:30:00 AM,9.94,18.12
732,07/28/21 04:45:00 AM,10.83,18.02
733,07/28/21 05:00:00 AM,10.97,17.56
734,07/28/21 05:15:00 AM,10.98,17.28
735,07/28/21 05:30:00 AM,10.92,17.14
736,07/28/21 05:45:00 AM,10.77,16.90
737,07/28/21 06:00:00 AM,10.69,16.66
738,07/28/21 06:15:00 AM,10.68,16.36
739,07/28/21 06:30:00 AM,10.59,16.04
740,07/28/21 06:45:00 AM,10.47,15.70
741,07/28/21 07:00:00 AM,10.44,15.44
742,07/28/21 07:15:00 AM,10.30,15.28
743,07/28/21 07:30:00 AM,9.58,15.20
744,07/28/21 07:45:00 AM,9.46,15.18
745,07/28/21 08:00:00 AM,9.09,14.94
746,07/28/21 08:15:00 AM,8.47,14.80
747,07/28/21 08:30:00 AM,8.34,14.66
748,07/28/21 08:45:00 AM,8.65,14.62
749,07/28/21 09:00:00 AM,8.13,14.68
750,07/28/21 09:15:00 AM,9.11,14.80
751,07/28/21 09:30:00 AM,10.28,14.98
752,07/28/21 09:45:00 AM,10.10,15.18
753,07/28/21 10:00:00 AM,10.20,15.72
754,07/28/21 10:15:00 AM,10.79,16.66
755,07/28/21 10:30:00 AM,10.51,17.26
756,07/28/21 10:45:00 AM,10.12,17.68
757,07/28/21 11:00:00 AM,9.80,18.10
758,07/28/21 11:15:00 AM,9.39,18.50
759,07/28/21 11:30:00 AM,9.12,18.80
760,07/28/21 11:45:00 AM,9.17,19.08
761,07/28/21 12:00:00 PM,8.93,19.42
762,07/28/21 12:15:00 PM,8.78,19.74
763,07/28/21 12:30:00 PM,8.71,20.02
764,07/28/21 12:45:00 PM,8.95,20.34
765,07/28/21 01:00:00 PM,9.38,20.74
766,07/28/21 01:15:00 PM,9.42,21.18
767,07/28/21 01:30:00 PM,9.63,21.84
768,07/28/21 01:45:00 PM,9.86,22.46
769,07/28/21 02:00:00 PM,10.24,23.12
770,07/28/21 02:15:00 PM,10.41,23.56
771,07/28/21 02:30:00 PM,10.55,23.94
772,07/28/21 02:45:00 PM,10.60,24.24
773,07/28/21 03:00:00 PM,10.69,24.44
774,07/28/21 03:15:00 PM,11.06,24.56
775,07/28/21 03:30:00 PM,11.07,24.72
776,07/28/21 03:45:00 PM,10.97,24.82
777,07/28/21 04:00:00 PM,11.51,24.52
778,07/28/21 04:15:00 PM,11.78,24.16
779,07/28/21 04:30:00 PM,12.37,24.30
780,07/28/21 04:45:00 PM,12.43,23.66
781,07/28/21 05:00:00 PM,12.57,22.52
782,07/28/21 05:15:00 PM,12.53,21.84
783,07/28/21 05:30:00 PM,12.52,21.46
784,07/28/21 05:45:00 PM,13.35,21.12
785,07/28/21 06:00:00 PM,13.68,20.38
786,07/28/21 06:15:00 PM,14.25,19.28
787,07/28/21 06:30:00 PM,14.38,17.78
788,07/28/21 06:45:00 PM,13.90,16.18
789,07/28/21 07:00:00 PM,13.66,15.20
790,07/28/21 07:15:00 PM,13.46,14.74
791,07/28/21 07:30:00 PM,13.27,14.54
792,07/28/21 07:45:00 PM,12.92,14.38
793,07/28/21 08:00:00 PM,12.76,14.18
794,07/28/21 08:15:00 PM,12.68,14.06
795,07/28/21 08:30:00 PM,12.44,13.96
796,07/28/21 08:45:00 PM,12.11,14.00
797,07/28/21 09:00:00 PM,11.78,14.08
798,07/28/21 09:15:00 PM,11.77,14.12
799,07/28/21 09:30:00 PM,11.76,14.18
800,07/28/21 09:45:00 PM,11.36,14.22
801,07/28/21 10:00:00 PM,10.88,14.28
802,07/28/21 10:15:00 PM,9.41,14.32
803,07/28/21 10:30:00 PM,9.75,14.28
804,07/28/21 10:45:00 PM,10.78,14.12
805,07/28/21 11:00:00 PM,9.83,14.14
806,07/28/21 11:15:00 PM,11.02,14.06
807,07/28/21 11:30:00 PM,11.06,14.04
808,07/28/21 11:45:00 PM,10.82,14.04
809,07/29/21 12:00:00 AM,10.79,14.06
810,07/29/21 12:15:00 AM,10.82,14.10
811,07/29/21 12:30:00 AM,10.67,14.18
812,07/29/21 12:45:00 AM,10.90,14.36
813,07/29/21 01:00:00 AM,11.41,15.06
814,07/29/21 01:15:00 AM,12.24,15.96
815,07/29/21 01:30:00 AM,11.88,16.66
816,07/29/21 01:45:00 AM,11.79,17.24
817,07/29/21 02:00:00 AM,11.66,17.42
818,07/29/21 02:15:00 AM,11.53,17.62
819,07/29/21 02:30:00 AM,11.37,17.88
820,07/29/21 02:45:00 AM,10.91,18.10
821,07/29/21 03:00:00 AM,10.87,18.40
822,07/29/21 03:15:00 AM,10.57,18.58
823,07/29/21 03:30:00 AM,10.18,18.78
824,07/29/21 03:45:00 AM,10.06,18.88
825,07/29/21 04:00:00 AM,9.52,18.98
826,07/29/21 04:15:00 AM,9.51,19.12
827,07/29/21 04:30:00 AM,9.60,19.26
828,07/29/21 04:45:00 AM,9.04,19.28
829,07/29/21 05:00:00 AM,9.20,19.30
830,07/29/21 05:15:00 AM,8.76,19.26
831,07/29/21 05:30:00 AM,9.34,19.30
832,07/29/21 05:45:00 AM,10.02,19.12
833,07/29/21 06:00:00 AM,10.22,18.58
834,07/29/21 06:15:00 AM,10.26,18.44
835,07/29/21 06:30:00 AM,10.23,18.36
836,07/29/21 06:45:00 AM,10.13,18.12
837,07/29/21 07:00:00 AM,10.09,17.76
838,07/29/21 07:15:00 AM,10.14,17.42
839,07/29/21 07:30:00 AM,10.23,16.94
840,07/29/21 07:45:00 AM,10.20,16.70
841,07/29/21 08:00:00 AM,9.63,16.62
842,07/29/21 08:15:00 AM,9.61,16.54
843,07/29/21 08:30:00 AM,9.69,16.50
844,07/29/21 08:45:00 AM,9.58,16.48
845,07/29/21 09:00:00 AM,9.86,16.52
846,07/29/21 09:15:00 AM,9.57,16.80
847,07/29/21 09:30:00 AM,9.89,17.04
848,07/29/21 09:45:00 AM,9.97,17.08
849,07/29/21 10:00:00 AM,10.10,17.22
850,07/29/21 10:15:00 AM,10.13,17.26
851,07/29/21 10:30:00 AM,10.65,17.12
852,07/29/21 10:45:00 AM,9.86,17.02
853,07/29/21 11:00:00 AM,10.02,17.28
854,07/29/21 11:15:00 AM,9.98,17.70
855,07/29/21 11:30:00 AM,9.98,18.12
856,07/29/21 11:45:00 AM,10.23,18.56
857,07/29/21 12:00:00 PM,10.08,18.96
858,07/29/21 12:15:00 PM,9.82,19.26
859,07/29/21 12:30:00 PM,9.86,19.42
860,07/29/21 12:45:00 PM,9.57,19.74
861,07/29/21 01:00:00 PM,9.52,20.06
862,07/29/21 01:15:00 PM,9.72,20.30
863,07/29/21 01:30:00 PM,9.85,20.60
864,07/29/21 01:45:00 PM,9.94,20.92
865,07/29/21 02:00:00 PM,9.86,21.26
866,07/29/21 02:15:00 PM,9.78,21.58
867,07/29/21 02:30:00 PM,9.70,21.88
868,07/29/21 02:45:00 PM,9.70,22.18
869,07/29/21 03:00:00 PM,9.78,22.48
870,07/29/21 03:15:00 PM,9.72,22.76
871,07/29/21 03:30:00 PM,9.89,23.04
872,07/29/21 03:45:00 PM,9.99,23.26
873,07/29/21 04:00:00 PM,9.82,23.42
874,07/29/21 04:15:00 PM,10.30,23.54
875,07/29/21 04:30:00 PM,10.10,23.62
876,07/29/21 04:45:00 PM,10.03,23.02
877,07/29/21 05:00:00 PM,11.17,22.66
878,07/29/21 05:15:00 PM,11.56,22.16
879,07/29/21 05:30:00 PM,11.67,21.70
880,07/29/21 05:45:00 PM,11.57,21.38
881,07/29/21 06:00:00 PM,11.89,20.90
882,07/29/21 06:15:00 PM,12.36,20.28
883,07/29/21 06:30:00 PM,13.17,19.60
884,07/29/21 06:45:00 PM,13.69,18.94
885,07/29/21 07:00:00 PM,14.10,18.22
886,07/29/21 07:15:00 PM,14.13,17.42
887,07/29/21 07:30:00 PM,14.05,16.76
888,07/29/21 07:45:00 PM,13.92,16.28
889,07/29/21 08:00:00 PM,13.69,15.92
890,07/29/21 08:15:00 PM,13.34,15.66
891,07/29/21 08:30:00 PM,13.27,15.50
892,07/29/21 08:45:00 PM,13.08,15.42
893,07/29/21 09:00:00 PM,12.91,15.38
894,07/29/21 09:15:00 PM,12.60,15.32
895,07/29/21 09:30:00 PM,12.24,15.30
896,07/29/21 09:45:00 PM,11.96,15.30
897,07/29/21 10:00:00 PM,12.12,15.36
898,07/29/21 10:15:00 PM,12.12,15.40
899,07/29/21 10:30:00 PM,12.06,15.44
900,07/29/21 10:45:00 PM,11.61,15.52
901,07/29/21 11:00:00 PM,11.34,15.56
902,07/29/21 11:15:00 PM,10.91,15.58
903,07/29/21 11:30:00 PM,10.82,15.62
904,07/29/21 11:45:00 PM,11.10,15.68
905,07/30/21 12:00:00 AM,11.93,16.16
906,07/30/21 12:15:00 AM,12.14,16.44
907,07/30/21 12:30:00 AM,12.09,16.66
908,07/30/21 12:45:00 AM,12.41,17.30
909,07/30/21 01:00:00 AM,12.93,17.62
910,07/30/21 01:15:00 AM,12.78,17.86
911,07/30/21 01:30:00 AM,12.53,18.08
912,07/30/21 01:45:00 AM,12.22,18.42
913,07/30/21 02:00:00 AM,11.80,18.76
914,07/30/21 02:15:00 AM,11.56,19.32
915,07/30/21 02:30:00 AM,11.08,19.46
916,07/30/21 02:45:00 AM,10.94,19.54
917,07/30/21 03:00:00 AM,10.69,19.66
918,07/30/21 03:15:00 AM,10.40,19.80
919,07/30/21 03:30:00 AM,10.35,19.94
920,07/30/21 03:45:00 AM,10.04,20.02
921,07/30/21 04:00:00 AM,9.82,20.04
922,07/30/21 04:15:00 AM,9.56,20.04
923,07/30/21 04:30:00 AM,9.19,20.06
924,07/30/21 04:45:00 AM,8.94,20.08
925,07/30/21 05:00:00 AM,8.55,20.06
926,07/30/21 05:15:00 AM,8.43,20.08
927,07/30/21 05:30:00 AM,8.20,20.06
928,07/30/21 05:45:00 AM,7.95,20.08
929,07/30/21 06:00:00 AM,7.71,20.10
930,07/30/21 06:15:00 AM,7.64,20.08
931,07/30/21 06:30:00 AM,7.62,20.00
932,07/30/21 06:45:00 AM,7.77,20.10
933,07/30/21 07:00:00 AM,8.58,20.40
934,07/30/21 07:15:00 AM,8.67,20.30
935,07/30/21 07:30:00 AM,8.68,20.12
936,07/30/21 07:45:00 AM,8.77,19.98
937,07/30/21 08:00:00 AM,8.95,19.86
938,07/30/21 08:15:00 AM,9.10,19.78
939,07/30/21 08:30:00 AM,9.18,19.78
940,07/30/21 08:45:00 AM,9.09,19.80
941,07/30/21 09:00:00 AM,9.22,19.84
942,07/30/21 09:15:00 AM,9.29,19.88
943,07/30/21 09:30:00 AM,9.42,19.84
944,07/30/21 09:45:00 AM,9.62,19.74
945,07/30/21 10:00:00 AM,9.74,19.68
946,07/30/21 10:15:00 AM,9.36,19.66
947,07/30/21 10:30:00 AM,10.17,19.60
948,07/30/21 10:45:00 AM,10.11,19.32
949,07/30/21 11:00:00 AM,10.35,19.10
950,07/30/21 11:15:00 AM,9.68,19.02
951,07/30/21 11:30:00 AM,10.74,19.08
952,07/30/21 11:45:00 AM,10.81,19.16
953,07/30/21 12:00:00 PM,10.99,19.22
954,07/30/21 12:15:00 PM,11.47,19.30
955,07/30/21 12:30:00 PM,10.84,19.42
956,07/30/21 12:45:00 PM,10.67,19.68
957,07/30/21 01:00:00 PM,11.08,19.98
958,07/30/21 01:15:00 PM,10.27,20.12
959,07/30/21 01:30:00 PM,10.36,20.32
960,07/30/21 01:45:00 PM,9.80,20.50
961,07/30/21 02:00:00 PM,9.75,20.70
962,07/30/21 02:15:00 PM,9.95,20.92
963,07/30/21 02:30:00 PM,10.03,21.10
964,07/30/21 02:45:00 PM,10.05,21.22
965,07/30/21 03:00:00 PM,10.16,21.28
966,07/30/21 03:15:00 PM,10.23,21.36
967,07/30/21 03:30:00 PM,10.40,21.52
968,07/30/21 03:45:00 PM,10.21,21.66
969,07/30/21 04:00:00 PM,10.26,21.86
970,07/30/21 04:15:00 PM,10.05,21.92
971,07/30/21 04:30:00 PM,9.78,21.82
972,07/30/21 04:45:00 PM,9.55,21.88
973,07/30/21 05:00:00 PM,9.65,22.02
974,07/30/21 05:15:00 PM,11.60,21.32
975,07/30/21 05:30:00 PM,12.13,20.94
976,07/30/21 05:45:00 PM,12.25,20.68
977,07/30/21 06:00:00 PM,12.47,20.44
978,07/30/21 06:15:00 PM,12.84,20.10
979,07/30/21 06:30:00 PM,13.60,19.66
980,07/30/21 06:45:00 PM,14.42,19.18
981,07/30/21 07:00:00 PM,14.91,18.76
982,07/30/21 07:15:00 PM,15.10,18.44
983,07/30/21 07:30:00 PM,15.29,18.20
984,07/30/21 07:45:00 PM,15.42,17.82
985,07/30/21 08:00:00 PM,15.40,17.48
986,07/30/21 08:15:00 PM,15.34,17.14
987,07/30/21 08:30:00 PM,15.27,16.86
988,07/30/21 08:45:00 PM,15.08,16.70
989,07/30/21 09:00:00 PM,15.01,16.66
990,07/30/21 09:15:00 PM,14.21,16.62
991,07/30/21 09:30:00 PM,13.61,16.64
992,07/30/21 09:45:00 PM,13.99,16.54
993,07/30/21 10:00:00 PM,13.62,16.54
994,07/30/21 10:15:00 PM,13.59,16.60
995,07/30/21 10:30:00 PM,13.59,16.70
996,07/30/21 10:45:00 PM,13.59,16.96
997,07/30/21 11:00:00 PM,12.56,17.04
998,07/30/21 11:15:00 PM,12.76,17.28
999,07/30/21 11:30:00 PM,13.12,17.56
1000,07/30/21 11:45:00 PM,13.07,17.64
1001,07/31/21 12:00:00 AM,13.09,17.66
1002,07/31/21 12:15:00 AM,13.04,17.70
1003,07/31/21 12:30:00 AM,13.09,17.78
1004,07/31/21 12:45:00 AM,13.66,18.00
1005,07/31/21 01:00:00 AM,13.17,18.06
1006,07/31/21 01:15:00 AM,13.02,18.06
1007,07/31/21 01:30:00 AM,12.66,18.22
1008,07/31/21 01:45:00 AM,12.92,18.50
1009,07/31/21 02:00:00 AM,12.68,18.78
1010,07/31/21 02:15:00 AM,12.16,19.24
1011,07/31/21 02:30:00 AM,11.68,19.50
1012,07/31/21 02:45:00 AM,11.08,19.80
1013,07/31/21 03:00:00 AM,10.79,20.06
1014,07/31/21 03:15:00 AM,10.21,20.22
1015,07/31/21 03:30:00 AM,9.79,20.32
1016,07/31/21 03:45:00 AM,9.24,20.44
1017,07/31/21 04:00:00 AM,8.92,20.54
1018,07/31/21 04:15:00 AM,8.69,20.68
1019,07/31/21 04:30:00 AM,8.26,20.78
1020,07/31/21 04:45:00 AM,7.99,20.82
1021,07/31/21 05:00:00 AM,7.72,20.86
1022,07/31/21 05:15:00 AM,7.28,20.92
1023,07/31/21 05:30:00 AM,7.00,20.96
1024,07/31/21 05:45:00 AM,6.56,20.98
1025,07/31/21 06:00:00 AM,6.15,21.02
1026,07/31/21 06:15:00 AM,6.00,21.08
1027,07/31/21 06:30:00 AM,5.73,21.06
1028,07/31/21 06:45:00 AM,5.48,21.06
1029,07/31/21 07:00:00 AM,5.66,20.98
1030,07/31/21 07:15:00 AM,5.66,20.92
1031,07/31/21 07:30:00 AM,5.87,20.86
1032,07/31/21 07:45:00 AM,5.78,20.98
1033,07/31/21 08:00:00 AM,5.84,21.62
1034,07/31/21 08:15:00 AM,6.51,21.28
1035,07/31/21 08:30:00 AM,6.31,21.16
1036,07/31/21 08:45:00 AM,6.54,20.98
1037,07/31/21 09:00:00 AM,6.92,20.82
1038,07/31/21 09:15:00 AM,7.25,20.66
1039,07/31/21 09:30:00 AM,7.45,20.54
1040,07/31/21 09:45:00 AM,7.59,20.42
1041,07/31/21 10:00:00 AM,7.78,20.30
1042,07/31/21 10:15:00 AM,7.93,20.20
1043,07/31/21 10:30:00 AM,8.10,20.06
1044,07/31/21 10:45:00 AM,8.36,19.90
1045,07/31/21 11:00:00 AM,8.57,19.68
1046,07/31/21 11:15:00 AM,8.77,19.48
1047,07/31/21 11:30:00 AM,8.81,19.34
1048,07/31/21 11:45:00 AM,8.95,19.12
1049,07/31/21 12:00:00 PM,8.92,19.02
1050,07/31/21 12:15:00 PM,8.66,19.06
1051,07/31/21 12:30:00 PM,7.86,19.04
1052,07/31/21 12:45:00 PM,7.91,18.94
1053,07/31/21 01:00:00 PM,7.81,18.84
1054,07/31/21 01:15:00 PM,7.77,18.84
1055,07/31/21 01:30:00 PM,8.10,18.86
1056,07/31/21 01:45:00 PM,7.86,18.88
1057,07/31/21 02:00:00 PM,6.84,18.90
1058,07/31/21 02:15:00 PM,8.04,18.82
1059,07/31/21 02:30:00 PM,7.38,18.78
1060,07/31/21 02:45:00 PM,7.17,18.80
1061,07/31/21 03:00:00 PM,7.26,18.86
1062,07/31/21 03:15:00 PM,6.97,19.00
1063,07/31/21 03:30:00 PM,7.04,19.10
1064,07/31/21 03:45:00 PM,6.87,19.18
1065,07/31/21 04:00:00 PM,6.32,19.24
1066,07/31/21 04:15:00 PM,6.54,19.30
1067,07/31/21 04:30:00 PM,6.34,19.32
1068,07/31/21 04:45:00 PM,6.72,19.36
1069,07/31/21 05:00:00 PM,7.39,19.26
1070,07/31/21 05:15:00 PM,7.60,19.14
1071,07/31/21 05:30:00 PM,8.36,18.78
1072,07/31/21 05:45:00 PM,8.33,18.58
1073,07/31/21 06:00:00 PM,8.32,18.46
1074,07/31/21 06:15:00 PM,9.71,17.54
1075,07/31/21 06:30:00 PM,10.31,16.56
1076,07/31/21 06:45:00 PM,11.33,15.80
1077,07/31/21 07:00:00 PM,12.02,15.38
1078,07/31/21 07:15:00 PM,12.47,15.12
1079,07/31/21 07:30:00 PM,13.28,14.98
1080,07/31/21 07:45:00 PM,13.30,14.92
1081,07/31/21 08:00:00 PM,13.28,14.94
1082,07/31/21 08:15:00 PM,13.20,14.96
1083,07/31/21 08:30:00 PM,13.23,14.96
1084,07/31/21 08:45:00 PM,13.24,14.94
1085,07/31/21 09:00:00 PM,13.27,14.94
1086,07/31/21 09:15:00 PM,13.18,14.96
1087,07/31/21 09:30:00 PM,12.67,14.96
1088,07/31/21 09:45:00 PM,12.55,14.96
1089,07/31/21 10:00:00 PM,12.87,14.96
1090,07/31/21 10:15:00 PM,12.66,14.96
1091,07/31/21 10:30:00 PM,12.86,14.96
1092,07/31/21 10:45:00 PM,12.61,14.96
1093,07/31/21 11:00:00 PM,12.42,15.00
1094,07/31/21 11:15:00 PM,11.78,15.06
1095,07/31/21 11:30:00 PM,11.69,15.10
1096,07/31/21 11:45:00 PM,11.42,15.22
1097,08/01/21 12:00:00 AM,11.00,15.40
1098,08/01/21 12:15:00 AM,10.97,15.46
1099,08/01/21 12:30:00 AM,10.68,15.60
1100,08/01/21 12:45:00 AM,10.72,15.68
1101,08/01/21 01:00:00 AM,10.08,15.74
1102,08/01/21 01:15:00 AM,10.27,15.84
